_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,well,container_id,aliquot_id,od,fluor_gain_0.10,fluor_gain_0.20,fluor_gain_0.16,fluor_gain_0.10/od,fluor_gain_0.20/od,fluor_gain_0.16/od
5e863e1ff5eedd8c7ee9da98,sample.transcriptic.aq1e7k6pphkk2ad.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,1,5c0c4c81dde25a814de15d9967f5b53078fd552e,"UWBF_6390 | 35.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,17.0,hour,a1,ct1e799924qrdpv,aq1e7k6pphkk2ad,0.0338696323890335,1.5160695581822246,4.180440215371903,-0.1608659680696464,44.76191,123.42739,-4.74956
5e863e11f5eedd8c7ee9d41f,sample.transcriptic.aq1e7k83zdgbznn.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,6,cb074d8f98ef8f952c51afb1cf7ac23e19e24160,"UWBF_24864 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,a4,ct1e799cwdhhwjr,aq1e7k83zdgbznn,0.03348648141547291,0.03290549958494335,4.107537379003719,2.1738462546518624,0.98265,122.66256,64.91713
5e863e11f5eedd8c7ee9d41b,sample.transcriptic.aq1e7k83zdhg7sn.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,2,86c6755a85bc34820e3064a668dd74248b775d19,"UWBF_34295 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34295,CEN.PK2_ORE1_sic1_gfp_34295,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,b4,ct1e799cwdhhwjr,aq1e7k83zdhg7sn,0.033337883507243614,0.23732246235377408,4.87734794073769,-0.7866318138966164,7.1187,146.30047,-23.59573
5e863e11f5eedd8c7ee9d417,sample.transcriptic.aq1e7k83zdjmdwm.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,2,afefea8450511968ce0a807dcd2d24fca39c5192,"UWBF_34279 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,c4,ct1e799cwdhhwjr,aq1e7k83zdjmdwm,0.03416306963826829,1.0373350636871281,6.131842647819621,0.649081525528815,30.36422,179.48746,18.99951
5e863e11f5eedd8c7ee9d413,sample.transcriptic.aq1e7k83zdjmdwq.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,2,bfa638c046dd9c52636d8d8aac97660013147be8,"UWBF_34286 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,d4,ct1e799cwdhhwjr,aq1e7k83zdjmdwq,0.11806385130422996,-0.08860701136811215,6.3605065772658085,3.138156346692185,-0.7505,53.87345,26.58016
5e863e11f5eedd8c7ee9d40f,sample.transcriptic.aq1e7k83zdkrm2n.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,2,4cca57820a3c20cf5c13de0b7ebeb42071653328,"UWBF_34281 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34281,CEN.PK2_ATAF1_sic1_34281,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,e4,ct1e799cwdhhwjr,aq1e7k83zdkrm2n,0.03315763758343723,0.7412929159982115,4.127831416100679,0.07383694969542912,22.35663,124.49112,2.22685
5e863e11f5eedd8c7ee9d40b,sample.transcriptic.aq1e7k83zdkrm2r.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,2,98516725c5e3556c3b892a49c1864c699d3b3807,"UWBF_34289 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34289,CEN.PK2_ORE1_sic1_gfp_34289,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,f4,ct1e799cwdhhwjr,aq1e7k83zdkrm2r,0.033573016130855275,2.25286540044015,6.183068760776296,0.9194551377230922,67.10346,184.16781,27.38673
5e863e10f5eedd8c7ee9d3b7,sample.transcriptic.aq1e7k83zdmvt6r.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,2,3628c92711057c67ea5750ae49f9473ee6d37f3e,"UWBF_34291 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34291,CEN.PK2_ORE1_sic1_34291,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,g4,ct1e799cwdhhwjr,aq1e7k83zdmvt6r,0.03381509472105989,2.9866408148084513,7.498151342648068,0.6991730013881841,88.32271,221.73977,20.67636
5e863e10f5eedd8c7ee9d3cb,sample.transcriptic.aq1e7k83zdnzzaq.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,2,05c55a803f1fb9d403c798cb11b324cd49e5e2aa,"UWBF_34297 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34297,CEN.PK2_ORE1_sic1_34297,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,h4,ct1e799cwdhhwjr,aq1e7k83zdnzzaq,0.03237179676380405,1.2988696657298493,6.927997188897293,-1.6672929136253245,40.1235,214.01337,-51.50449
5e863e11f5eedd8c7ee9d407,sample.transcriptic.aq1e7k83zdnzzat.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,8,cb074d8f98ef8f952c51afb1cf7ac23e19e24160,"UWBF_24864 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,a5,ct1e799cwdhhwjr,aq1e7k83zdnzzat,0.032709855756661355,0.08418921825574988,5.333836844190984,0.9293608327695366,2.57382,163.06513,28.41226
5e863e10f5eedd8c7ee9d403,sample.transcriptic.aq1e7k83zdq67es.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,3,86c6755a85bc34820e3064a668dd74248b775d19,"UWBF_34295 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34295,CEN.PK2_ORE1_sic1_gfp_34295,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,b5,ct1e799cwdhhwjr,aq1e7k83zdq67es,0.03416278854201501,1.0271402070730768,5.5920141895027,-1.6955017978269664,30.06605,163.68729,-49.63008
5e863e10f5eedd8c7ee9d3ff,sample.transcriptic.aq1e7k83zdq67ev.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,3,afefea8450511968ce0a807dcd2d24fca39c5192,"UWBF_34279 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,c5,ct1e799cwdhhwjr,aq1e7k83zdq67ev,0.03354399569490927,0.5468602485249577,4.153030169029853,2.8406013319882306,16.30278,123.80845,84.68286
5e863e10f5eedd8c7ee9d3fb,sample.transcriptic.aq1e7k83zdradju.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,3,bfa638c046dd9c52636d8d8aac97660013147be8,"UWBF_34286 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,d5,ct1e799cwdhhwjr,aq1e7k83zdradju,0.03246894349858333,0.20169247631267262,6.41677197232517,1.0580828840529273,6.21186,197.62799,32.58754
5e863e0ff5eedd8c7ee9d39a,sample.transcriptic.aq1e7k83zdsekpt.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,3,4cca57820a3c20cf5c13de0b7ebeb42071653328,"UWBF_34281 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34281,CEN.PK2_ATAF1_sic1_34281,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,e5,ct1e799cwdhhwjr,aq1e7k83zdsekpt,0.03344661517619036,0.6171251936649249,3.883861953418091,0.6417714464572587,18.45105,116.12123,19.18793
5e863e0ff5eedd8c7ee9d3a6,sample.transcriptic.aq1e7k83zdsekpw.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,3,98516725c5e3556c3b892a49c1864c699d3b3807,"UWBF_34289 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34289,CEN.PK2_ORE1_sic1_gfp_34289,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,f5,ct1e799cwdhhwjr,aq1e7k83zdsekpw,0.033465047366210206,0.5002024653858116,5.370225031183034,-0.6839264501832575,14.94701,160.47266,-20.43704
5e863e10f5eedd8c7ee9d3bb,sample.transcriptic.aq1e7k83zdtjstv.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,3,3628c92711057c67ea5750ae49f9473ee6d37f3e,"UWBF_34291 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34291,CEN.PK2_ORE1_sic1_34291,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,g5,ct1e799cwdhhwjr,aq1e7k83zdtjstv,0.03351284406556836,0.7371481750245208,4.53235452519136,1.7171385725583128,21.99599,135.24231,51.23822
5e863e10f5eedd8c7ee9d3cf,sample.transcriptic.aq1e7k83zdupyxv.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,3,05c55a803f1fb9d403c798cb11b324cd49e5e2aa,"UWBF_34297 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34297,CEN.PK2_ORE1_sic1_34297,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,h5,ct1e799cwdhhwjr,aq1e7k83zdupyxv,0.033668557816554145,2.9827323969506243,6.069190036876836,1.7378147603055059,88.59104,180.26285,51.61536
5e863e10f5eedd8c7ee9d3f7,sample.transcriptic.aq1e7k83zdupyxy.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,10,cb074d8f98ef8f952c51afb1cf7ac23e19e24160,"UWBF_24864 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,a6,ct1e799cwdhhwjr,aq1e7k83zdupyxy,0.03270715289408592,1.0298498715902233,4.715873162609303,0.8304729661597581,31.48699,144.18477,25.39117
5e863e10f5eedd8c7ee9d3db,sample.transcriptic.aq1e7k83zdvu73w.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,4,86c6755a85bc34820e3064a668dd74248b775d19,"UWBF_34295 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34295,CEN.PK2_ORE1_sic1_gfp_34295,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,b6,ct1e799cwdhhwjr,aq1e7k83zdvu73w,0.1752128632316288,4.161481106140851,4.854478258028098,2.788552913800479,23.751,27.70618,15.91523
5e863e0ff5eedd8c7ee9d38a,sample.transcriptic.aq1e7k83zdvu73z.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,4,afefea8450511968ce0a807dcd2d24fca39c5192,"UWBF_34279 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,c6,ct1e799cwdhhwjr,aq1e7k83zdvu73z,0.03376329294717715,-0.005778632748740975,3.402312465001734,0.7639301568889008,-0.17115,100.76957,22.62606
5e863e0ff5eedd8c7ee9d392,sample.transcriptic.aq1e7k83zdwyd7z.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,4,bfa638c046dd9c52636d8d8aac97660013147be8,"UWBF_34286 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,d6,ct1e799cwdhhwjr,aq1e7k83zdwyd7z,0.03422797956567788,0.7078444283141212,3.254946676789396,4.41282504712715,20.68029,95.09608,128.9245
5e863e0ff5eedd8c7ee9d39e,sample.transcriptic.aq1e7k83zdy4kby.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,4,4cca57820a3c20cf5c13de0b7ebeb42071653328,"UWBF_34281 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34281,CEN.PK2_ATAF1_sic1_34281,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,e6,ct1e799cwdhhwjr,aq1e7k83zdy4kby,0.0315609106795302,2.8433408675609786,5.817859944275356,2.5669477323852563,90.09058,184.33752,81.33313
5e863e0ff5eedd8c7ee9d3aa,sample.transcriptic.aq1e7k83zdy4kc3.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,4,98516725c5e3556c3b892a49c1864c699d3b3807,"UWBF_34289 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34289,CEN.PK2_ORE1_sic1_gfp_34289,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,f6,ct1e799cwdhhwjr,aq1e7k83zdy4kc3,0.035081061609342316,1.2418186793556936,5.612451791159596,-0.2945828437742853,35.39855,159.98523,-8.3972
5e863e10f5eedd8c7ee9d3bf,sample.transcriptic.aq1e7k83zdz8sg2.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,4,3628c92711057c67ea5750ae49f9473ee6d37f3e,"UWBF_34291 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34291,CEN.PK2_ORE1_sic1_34291,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,g6,ct1e799cwdhhwjr,aq1e7k83zdz8sg2,0.03371965763209255,1.6818550892941002,5.9953986989991765,-1.3665886828888454,49.87758,177.80129,-40.52795
5e863e10f5eedd8c7ee9d3d3,sample.transcriptic.aq1e7k83ze2cym2.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,4,05c55a803f1fb9d403c798cb11b324cd49e5e2aa,"UWBF_34297 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34297,CEN.PK2_ORE1_sic1_34297,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,h6,ct1e799cwdhhwjr,aq1e7k83ze2cym2,0.03235558769034784,1.074213739059098,4.589737532388559,2.9171185430747015,33.20025,141.85301,90.15811
5e863e10f5eedd8c7ee9d3f3,sample.transcriptic.aq1e7k83ze2cym5.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,12,cb074d8f98ef8f952c51afb1cf7ac23e19e24160,"UWBF_24864 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,a7,ct1e799cwdhhwjr,aq1e7k83ze2cym5,0.03297489412782964,1.6556467899945166,3.070033077124537,-0.9732604445625738,50.20931,93.10214,-29.5152
5e863e0ff5eedd8c7ee9d371,sample.transcriptic.aq1e7k83ze3h6r3.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,5,86c6755a85bc34820e3064a668dd74248b775d19,"UWBF_34295 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34295,CEN.PK2_ORE1_sic1_gfp_34295,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,b7,ct1e799cwdhhwjr,aq1e7k83ze3h6r3,0.033819766154041725,1.0291170995953458,5.4723330154462735,-0.41279836235424694,30.42946,161.80872,-12.20583
5e863e0ff5eedd8c7ee9d38e,sample.transcriptic.aq1e7k83ze3h6r6.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,5,afefea8450511968ce0a807dcd2d24fca39c5192,"UWBF_34279 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,c7,ct1e799cwdhhwjr,aq1e7k83ze3h6r6,0.035165831478460405,2.361720901698372,4.008016458656411,1.6518098582719487,67.15954,113.97474,46.97201
5e863e0ff5eedd8c7ee9d396,sample.transcriptic.aq1e7k83ze4ncv6.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,5,bfa638c046dd9c52636d8d8aac97660013147be8,"UWBF_34286 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,d7,ct1e799cwdhhwjr,aq1e7k83ze4ncv6,0.09818963005471262,0.09045094801354253,5.8291803589692,-1.3119590719278642,0.92119,59.36656,-13.36148
5e863e0ff5eedd8c7ee9d3a2,sample.transcriptic.aq1e7k83ze5sjz5.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,5,4cca57820a3c20cf5c13de0b7ebeb42071653328,"UWBF_34281 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34281,CEN.PK2_ATAF1_sic1_34281,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,e7,ct1e799cwdhhwjr,aq1e7k83ze5sjz5,0.0341684122983706,4.14748231482873,5.697796674743552,1.034438641059681,121.38352,166.75626,30.27471
5e863e0ff5eedd8c7ee9d3ae,sample.transcriptic.aq1e7k83ze5sjz8.experiment.transcriptic.r1e799cvtk6ztx,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e799cvtk6ztx,transcriptic,5,98516725c5e3556c3b892a49c1864c699d3b3807,"UWBF_34289 | 35.0 | [22.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34289,CEN.PK2_ORE1_sic1_gfp_34289,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,22.0,hour,f7,ct1e799cwdhhwjr,aq1e7k83ze5sjz8,0.04740244907920744,1.6370677564384275,3.8857849038977634,-0.7379194199604175,34.53551,81.97435,-15.56712
